# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS005B.BIN	0:0F	174	4988	1FD3	都庁に{08:62}{01:08}も{08:40}{08:52}情報{08:6B}。\n<wait>{01:08}と言えば、ムールムール達を操{08:52}、私達の{08:10}を壊滅させた\n張本人よ！\n<wait>		There's word that {01:08} is also at the Government Office.\n<wait>Speaking of {01:08}, he's the very one who controlled the Moolmools and\nwiped out our shelter!\n<wait>	ours		reads: 都庁には、バエルもいるって情報なの。\n<wait>バエルと言えば、ムールムール達を操って、私達のシェルターを壊滅させた\n張本人よ！\n<wait>; reads: それが、隊長の思いを果す事にもなるんだ。\nだから、
m/MS005B.BIN	0:0F	175	5091	1FD2	{08:00}：		Hayasaka:	ours		reads: 早坂：; reads: 、お前にも協力して欲しい。\n<wait>
m/MS005B.BIN	0:0F	176	5097	1FD3	{02:08}黙{08:52}はおけ{08:25}{08:8C}。\n<wait>		......We can't just sit still for that.\n<wait>	ours		reads: ‥‥‥黙ってはおけないだろう。\n<wait>; reads: 英美：
m/MS005B.BIN	0:0F	177	5124	1FD2	{08:03}：		Emi:	ours		reads: 英美：; reads: 都庁には、バエルもいるって情報なの。\n<wait>バエルと言えば、ムールムール達を操って、私達のシェルターを壊滅させた\n張本人よ！\n<wait>
m/MS005B.BIN	0:0F	178	5130	1FD3	私{08:62}女性用エリアの一室で寝起き{08:13}わ。\n<wait>		I'm staying in a room in the women's area.\n<wait>	ours		reads: 私は、女性用エリアの一室で寝起きしているわ。\n<wait>; reads: 早坂：
m/MS005B.BIN	0:0F	179	5175	1FD2	{08:00}：		Hayasaka:	ours		reads: 早坂：; reads: ‥‥‥黙ってはおけないだろう。\n<wait>
m/MS005B.BIN	0:0F	180	5181	1FD3	俺{08:62}{08:37}君の隣の{01:2E}だ。\n<wait>		I'm in the room next to Sonoda.\n<wait>	ours		reads: 俺は、園田君の隣の部屋だ。\n<wait>; reads: 英美：
m/MS005B.BIN	0:0F	181	5210	1FD2	{08:03}：		Emi:	ours		reads: 英美：; reads: 私は、女性用エリアの一室で寝起きしているわ。\n<wait>
m/MS005B.BIN	0:0F	182	5216	1FD3	何かあっ{08:50}、私達に言{08:52}頂戴。\n<wait>		If anything comes up, let us know.\n<wait>	ours		reads: 何かあったら、私達に言って頂戴。\n<wait>; reads: 早坂：
m/MS005B.BIN	0:0F	183	5253	1FD2	{08:00}：		Hayasaka:	ours		reads: 早坂：; reads: 俺は、園田君の隣の部屋だ。\n<wait>
m/MS005B.BIN	0:0F	184	5259	1FD3	俺達は渡邊さんに会{08:52}、何とか、{08:47}作戦部隊に入れ{08:54}ら{08:28}様に、\nお願い{08:4A}みる{01:3E}だ。\n<wait>		We're going to meet with Mister Watanabe and try asking him to let us\njoin that operation squad somehow.\n<wait>	ours		reads: 俺達は渡邊さんに会って、何とか、この作戦部隊に入れてもらえる様に、\nお願いしてみるつもりだ。\n<wait>; reads: 英美：
m/MS005B.BIN	0:0F	185	5345	1FD2	{08:03}：		Emi:	ours		reads: 英美：; reads: 何かあったら、私達に言って頂戴。\n<wait>
m/MS005B.BIN	0:0F	186	5351	1FD3	{08:47}{08:7E}ゆっくり、再会を喜んでい{08:4E}の{08:74}れど、そう{08:68}事だ{08:42}{02:08}\n<wait>		I'd love to just stay like this a while longer and enjoy the reunion, but\nwith things the way they are......\n<wait>	ours		reads: このままゆっくり、再会を喜んでいたいのだけれど、そういう事だから‥‥‥\n<wait>; reads: 早坂：
m/MS005B.BIN	0:0F	187	5414	1FD2	{08:03}：		Emi:	ours		reads: 英美：; reads: 俺達は渡邊さんに会って、何とか、この作戦部隊に入れてもらえる様に、\nお願いしてみるつもりだ。\n<wait>
m/MS005B.BIN	0:0F	188	5420	1FD3	色々と、急いで動かなきゃいけ{08:25}事が{08:7B}のよ。\n<wait>		There's all kinds of things we need to hurry and take care of.\n<wait>	ours		reads: 色々と、急いで動かなきゃいけない事があるのよ。\n<wait>; reads: 英美：
m/MS005B.BIN	0:0F	189	5471	1FD2	{08:03}：		Emi:	ours		reads: 英美：; reads: このままゆっくり、再会を喜んでいたいのだけれど、そういう事だから‥‥‥\n<wait>
m/MS005B.BIN	0:0F	190	5477	1FD3	だ{08:42}、{08:5B}、後でゆっくり話しま{08:80}。\n<wait>		So let's talk more, slowly, later.\n<wait>	ours		reads: だから、また、後でゆっくり話しましょう。\n<wait>; reads: 英美：
m/MS005B.BIN	0:0F	191	5518	1FD2	{08:00}：		Hayasaka:	ours		reads: 早坂：; reads: 色々と、急いで動かなきゃいけない事があるのよ。\n<wait>
m/MS005B.BIN	0:0F	192	5530	1F01	{08:72}本当に{01:31}で良{08:18}{02:08}\n<wait>		{04:FF}...... I'm really glad you're safe......\n<wait>	ours		reads: ‥‥本当に無事で良かった‥‥‥\n<wait>; reads: 英美： @rebase-tagdiff
m/MS005B.BIN	0:0F	193	5557	1FD2	{08:00}：		Hayasaka:	ours		reads: 早坂：; reads: だから、また、後でゆっくり話しましょう。\n<wait>
m/MS005B.BIN	0:0F	194	5563	1FD3	{08:81}あ、{08:5B}後でな！\n<wait>		Well then, see you later!\n<wait>	ours		reads: じゃあ、また後でな！\n<wait>; reads: 早坂：
m/MS005B.BIN	0:0F	195	5625	1F81	{04:FB}	{04:FB}				reads: ; reads: ‥‥本当に無事で良かった‥‥‥\n<wait>
m/MS005B.BIN	0:0F	196	5686	1F83	{03:19}	{03:19}				reads: ; reads: 早坂：
m/MS005B.BIN	0:0F	197	5724	1F81	{04:F9}	{04:F9}				reads: ; reads: じゃあ、また後でな！\n<wait>
m/MS005B.BIN	0:0F	198	5785	1F83	{03:19}	{03:19}				reads: 
m/MS005B.BIN	0:0F	199	5820	1FD2	{08:37}：	{08:37}：	Sonoda:	ours		reads: 園田：
m/MS005B.BIN	0:0F	200	5826	1FD3	話は終わ{08:51}み{08:4E}だな。\n<wait>{02:08}{08:81}あ、{01:2E}に案内{08:8E}よ。\n<wait>	話は終わ{08:51}み{08:4E}だな。\n<wait>{02:08}{08:81}あ、{01:2E}に案内{08:8E}よ。\n<wait>	Seems the conversation's wrapped up.\n<wait>...... All right, let me show you to your room.\n<wait>	ours		reads: 話は終わったみたいだな。\n<wait>‥‥‥じゃあ、部屋に案内するよ。\n<wait>
m/MS005B.BIN	0:10	0	2	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	1	10	1FD3	全員揃っ{08:14}な？\n<wait>		Everyone's here? Good.\n<wait>	v005		reads: 全員揃っているな？\n<wait>
m/MS005B.BIN	0:10	2	33	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	3	41	1FD3	で{08:62}紹介し{08:69}。\n<wait>		Let's get started then.\n<wait>	v005		reads: では、紹介しよう。\n<wait>
m/MS005B.BIN	0:10	4	64	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	5	72	1FD3	{02:0E}{08:62}初台{08:10}において、{02:00}と{08:4A}活躍{08:4A}{08:64}、\n		These people are Devil Busters from Hatsudai.\nWe have Katsuragi Ayato, <wait>Kirishima Emi, as well as Hayasaka Tatsuya.\n<wait>	v005		reads: こちらは、初台シェルターにおいて、デビルバスターとして活躍していた、\n
m/MS005B.BIN	0:10	6	115	1F01	君、<wait>そ{08:4A}、同じく{01:02}君と、{01:00}君だ{02:08}‥\n<wait>	,<wait>and likewise Kirishima Emi and Hayasaka Tatsuya............\n<wait>			draft	reads: 君、<wait>そして、同じく桐島英美君と、早坂達也君だ‥‥‥‥\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	7	162	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	8	170	1FD3	{08:47}度彼らを、元{02:00}の能力を評価し、{02:01}の一員と{08:4A}、\n迎え入{08:2F}事と{08:16}。\n<wait>		It's not as though what I said needs to happen right this moment.\nTake your time and think it over carefully.\n<wait>	ours		reads: この度彼らを、元デビルバスターの能力を評価し、ペンタグランマの一員として、\n迎え入れる事となった。\n<wait>
m/MS005B.BIN	0:10	9	242	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	10	250	1FD3	中{08:56}、特に、		Now then......\n	ours		reads: 中でも、特に、
m/MS005B.BIN	0:10	11	268	1F01	君の場合{08:62}特殊な技能を持っ{08:14}{08:77}。\n<wait>		besides {04:FF}, Kirishima here is well-versed in machinery.\nShe can also use healing magic, I'm told.\n<wait>	ours		reads: 君の場合は、特殊な技能を持っているのだ。\n<wait> @rebase-tagdiff
m/MS005B.BIN	0:10	12	309	1FD2	男性：		Watanabe:	v005		
m/MS005B.BIN	0:10	13	317	1FD3	特殊な技能とは？\n<wait>		And Hayasaka here is the type most easily understood by us - a\ncombat specialist.\n<wait>Just look at those muscles of his, and no explanation should be needed.\n<wait>	ours		
m/MS005B.BIN	0:10	14	342	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	15	350	1FD3	{08:05}ーを用い、{08:0B}と会話{08:8E}事が可能{08:6B}だ。\n<wait>		As you're all no doubt concerned, it's true that, given their environment\nliving in a shelter, they lack real combat experience.\n<wait>	ours		reads: コンピューターを用い、悪魔と会話する事が可能なのだ。\n<wait>
m/MS005B.BIN	0:10	16	395	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	17	403	1FD3	{08:4D}{08:74}では{08:25}。\n{08:79}会話によ{08:52}、{08:0B}を{08:0F}に{08:8E}事も{02:08}\n<wait>		However, their knowledge of demons and various special skills will\nprove to be strong allies for us.\n<wait>	ours		reads: それだけではない。\nその会話によって、悪魔を仲間にする事も‥‥‥\n<wait>
m/MS005B.BIN	0:10	18	455	1FD2	女性：		Watanabe:	v005		
m/MS005B.BIN	0:10	19	463	1FD3	{08:0B}を{08:0F}に{08:8E}{08:55}{08:52}！！\n<wait>		That is all for now. Everyone, you're dismissed!\n<wait>	v005		reads: 悪魔を仲間にするですって！！\n<wait>
m/MS005B.BIN	0:10	20	490	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	21	498	1FD3	{01:29}。\n<wait>{08:0F}に{08:16}{08:0B}を、彼は自由に行使{08:8E}事が出来る。\n<wait>		Sonoda, go with Katsuragi and make sure he doesn't get in trouble.\nI'm sure that I don't need to tell you this, but some folks here\ndon't really care for Devil Busters.\n<wait>	v005		reads: そうだ。\n<wait>仲間になった悪魔を、彼は自由に行使する事が出来る。\n<wait>
m/MS005B.BIN	0:10	22	556	1FD2	男性：		Sonoda:	v005		
m/MS005B.BIN	0:10	23	564	1FD3	{08:7A}馬鹿な{02:08}\n<wait>		...Yes sir.\n<wait>	v005		reads: そんな馬鹿な‥‥‥\n<wait>
m/MS005B.BIN	0:10	24	583	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	25	591	1FD3	{08:48}{08:62}{02:0C}にと{08:52}大変に有利な事だ。\n<wait>		He will also be borrowing your room for the time being.\n<wait>I hope you can understand why that is necessary.\n<wait>	v005		reads: これは、我々にとって大変に有利な事だ。\n<wait>
m/MS005B.BIN	0:10	26	630	1FD2	渡邊：		Sonoda:	v005		
m/MS005B.BIN	0:10	27	638	1FD3	出来得る{08:7C}、{02:0C}も彼{08:42}{08:79}術を学び、今後は是非とも活用{08:4A}行{08:1E}いと\n考え{08:14}。\n<wait>		Of course.\n<wait>	v005		reads: 出来得るならば、我々も彼からその術を学び、今後は是非とも活用して行きたいと\n考えている。\n<wait>
m/MS005B.BIN	0:10	28	716	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:10	29	724	1FD3	協力{08:4A}く{08:2F}な、		Hayasaka, Kirishima. You're with Kamikawa.\n<wait>	v005		reads: 協力してくれるな、
m/MS005B.BIN	0:10	30	744	1F01	君！\n	!\n			draft	reads: 君！\n @ours-2026-09-05
m/MS005B.BIN	0:10	31	765	1FB2	承諾{08:8E}		Yes	v005		reads: 承諾する; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS005B.BIN	0:10	32	773	1FB2	口をつぐむ		Say nothing	v005		menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS005B.BIN	0:10	33	811	1F01	{08:62}役に立{08:2B}ので{08:3F}ば喜んで協力{08:8E}旨を渡邊に告{08:44}。\n<wait>	 told Watanabe he would gladly cooperate if he could be of use.\n<wait>			draft	reads: は、役に立てるのであれば喜んで協力する旨を渡邊に告げた。\n<wait> @rebase-new @ours-2026-09-05
m/MS005B.BIN	0:10	34	866	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	35	874	1FD3	{01:2A}、宜しく頼むよ。\n<wait>	Thank you. I'm counting on you.\n<wait>			draft	reads: ありがとう、宜しく頼むよ。\n<wait>; reads: は、役に立てるのであれば喜んで協力する旨を渡邊に告げた。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	36	906	1FD0	突然の渡邊の申し出に、	At Watanabe's sudden proposal, 			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	37	934	1F01	は何と応えて良いか分{08:42}ず、口をつぐ{08:5F}。\n<wait>	 didn't know how to answer, and said nothing.\n<wait>			draft	reads: は何と応えて良いか分からず、口をつぐんだ。\n<wait>; reads: ありがとう、宜しく頼むよ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	38	981	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	39	989	1FD3	{02:08}突然、{08:73}話を持ち出{08:4A}済ま{08:19}。\n<wait>	.........Sorry to bring up something like this so suddenly.\n<wait>			draft	reads: ‥‥‥突然、こんな話を持ち出して済まなかった。\n<wait>; reads: は何と応えて良いか分からず、口をつぐんだ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	40	1028	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	41	1036	1FD3	今言{08:51}事{08:62}別に、今すぐにと{08:68}訳では{08:25}。\n落ち着いて、良く考えておいてくれ。\n<wait>	What I just said doesn't have to be right now.\nCalm down and think it over carefully.\n<wait>			draft	reads: 今言った事は、別に、今すぐにという訳ではない。\n落ち着いて、良く考えておいてくれ。\n<wait>; reads: ‥‥‥突然、こんな話を持ち出して済まなかった。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	42	1118	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	43	1126	1FD3	さて{02:08}	Now......... 			draft	reads: さて‥‥‥; reads: 今言った事は、別に、今すぐにという訳ではない。\n落ち着いて、良く考えておいてくれ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	44	1138	1F01	君のほか、{08:34}君はメカに詳しい。\n{03:10}{08:0D}も使{08:28}と言う事だ。\n<wait>	 aside, Kirishima knows her way around machinery.\nShe can use healing magic too, I hear.\n<wait>			draft	reads: 君のほか、桐島君はメカに詳しい。\n回復魔法も使えると言う事だ。\n<wait>; reads: 君のほか、桐島君はメカに詳しい。\n回復魔法も使えると言う事だ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	45	1200	1FD2	渡邊：	Watanabe:			draft	reads: さて‥‥‥ @ours-2026-09-05
m/MS005B.BIN	0:10	46	1208	1FD3	そ{08:4A}、{08:00}君は{02:0C}には一番理解し安い、戦闘重視タイプだ。\n<wait>彼の筋肉を見{08:54}えらえば、説明は不用{08:8C}。\n<wait>	And Hayasaka is the type we understand best: combat-focused.\n<wait>One look at his muscles and no explanation is needed.\n<wait>			draft	reads: そして、早坂君は我々には一番理解し安い、戦闘重視タイプだ。\n<wait>彼の筋肉を見てもえらえば、説明は不用だろう。\n<wait>; reads: 君のほか、桐島君はメカに詳しい。\n回復魔法も使えると言う事だ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	47	1312	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	48	1320	1FD3	君達が懸念{08:8E}様に、彼らは{08:10}生活と{08:68}環境面{08:42}、実戦経験に\n乏しい事は事実だ。\n<wait>	As you fear, it's true that, given their sheltered upbringing, they\nlack combat experience.\n<wait>			draft	reads: 君達が懸念する様に、彼らはシェルター生活という環境面から、実戦経験に\n乏しい事は事実だ。\n<wait>; reads: そして、早坂君は我々には一番理解し安い、戦闘重視タイプだ。\n<wait>彼の筋肉を見てもえらえば、説明は不用だろう。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	49	1402	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	50	1410	1FD3	{03:0B}{08:0B}に対{08:8E}知識、そ{08:4A}様々な特殊技能{08:62}{02:0C}の強い{03:04}と\n{08:59}{08:8C}。\n<wait>	But their knowledge of demons, and their various special skills, will\nbe powerful allies to us.\n<wait>			draft	reads: しかし、悪魔に対する知識、そして様々な特殊技能は、我々の強い味方と\nなるだろう。\n<wait>; reads: 君達が懸念する様に、彼らはシェルター生活という環境面から、実戦経験に\n乏しい事は事実だ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	51	1474	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	52	1482	1FD3	新人紹介は以上。で{08:62}解散！\n<wait>	That concludes the introductions. Dismissed!\n<wait>			draft	reads: 新人紹介は以上。では、解散！\n<wait>; reads: しかし、悪魔に対する知識、そして様々な特殊技能は、我々の強い味方と\nなるだろう。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	53	1583	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:10	54	1591	1FD3	{08:37}、お前は	Sonoda, you stay with 			draft	reads: 園田、お前は; reads: 新人紹介は以上。では、解散！\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	55	1607	1F01	についていてや{08:52}くれ。\nお前も経験済みだと思うが、{08:45}で{08:62}{02:00}に対{08:8E}風当たり{08:62}\nかなり強い{08:42}な{08:72}\n<wait>	.\nI'm sure you've experienced it yourself, but the hostility towards\nDevil Busters here is pretty strong...\n<wait>			draft	reads: についていてやってくれ。\nお前も経験済みだと思うが、ここでは、デビルバスターに対する風当たりは、\nかなり強いからな‥‥\n<wait>; reads: についていてやってくれ。\nお前も経験済みだと思うが、ここでは、デビルバスターに対する風当たりは、\nかなり強いからな‥‥\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:10	56	1706	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田、お前は @refalign
m/MS005B.BIN	0:10	57	1712	1FD3	{02:08}そう{08:55}ね。\n<wait>	.........Yes, sir.\n<wait>			draft	reads: ‥‥‥そうですね。\n<wait>; reads: についていてやってくれ。\nお前も経験済みだと思うが、ここでは、デビルバスターに対する風当たりは、\nかなり強いからな‥‥\n<wait> @ours-2026-09-05
